clade_name	NCBI_tax_id	SRS149181	SRS149075	SRS148817	SRS148784	SRS148196	SRS148159	SRS147766	SRS147346	SRS146764	SRS145497	SRS144714	SRS144506	SRS144362	SRS144297	SRS143991	SRS143876	SRS143780	SRS143598	SRS143417	SRS143342	SRS143181	SRS143148	SRS143070	SRS142781	SRS142712	SRS142599	SRS142542	SRS142505	SRS142503	SRS140645	SRS140513	SRS140492	SRS105082	SRS104400	SRS104197	SRS103987	SRS101433	SRS101376	SRS100021	SRS098881	SRS098827	SRS098717	SRS098655	SRS098514	SRS097958	SRS097920	SRS097889	SRS078665	SRS078419	SRS078242	SRS077849	SRS077753	SRS077641	SRS077589	SRS077552	SRS077502	SRS077454	SRS077392	SRS077294	SRS077231	SRS077194	SRS077127	SRS076929	SRS076876	SRS076756	SRS075984	SRS075878	SRS075773	SRS075341	SRS075078	SRS074964	SRS074670	SRS064973	SRS063518	SRS063489	SRS058070	SRS056273	SRS055533	SRS054352	SRS053649	SRS053573	SRS053356	SRS050026	SRS049896	SRS049402	SRS045739	SRS045528	SRS043667	SRS024663	SRS021219	SRS021153	SRS020622	SRS017916	SRS016438	SRS016437	SRS013639	SRS013638	SRS013098	SRS012969	SRS012849
s__Coprobacter_secundus	2|976|200643|171549|2005519|1348911|1501392	0.04468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03233	0	0	0	0	0	0	0	0	0	0	0	0	0.0486	0	0	0	0	0	0	0	0	0	0	0	0.10274	0	0	0	0	0	0	0	0	0	0.06436	0	0	0	0	0	0	0	0	0	0.00212	0	0	0	0	0	0	0	0	0	0	0.23126	0	0	0	0.04491	0.03186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13862
s__Coprobacter_sp	2|976|200643|171549|2005519|1348911|1941478	0	0	0	0	0	0	0	0	0	0	0	0.13659	0	0	0	0	0	0	0.96788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58998	2.45789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17456	0.36803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Butyricimonas_synergistica	2|976|200643|171549|1853231|574697|544644	0.01091	0	0.05147	0	0.46996	0	0	0.06048	0.0611	0.69925	0	0	0	0	0	0.03654	1.13646	0	0.01159	0.61096	0	0	0.00721	0	0	0.08894	0.07857	0	0	0	0.00108	0	0.00228	0	0	0.08386	0	0.06742	0	0.00631	0.13349	0	0	0	0	0	1.73361	0	0	0.01237	0.00915	0	0	0.00069	0	0	0	0.03443	0.0859	0.0344	0	0	0	0	0.02385	0.09362	0	0.05148	0.21386	0	0	0	0	0	0	0.3777	0	0	0.09099	0.52214	0	0.04884	0	0.25653	0	0	0	0	0	0	0	0	0.032	0	0	0	0	0.00634	0.00176	0.01122
s__Butyricimonas_virosa	2|976|200643|171549|1853231|574697|544645	0.03882	0	0.03694	0.54634	0.03684	0	0	0.04221	0.02492	0.10604	0.13744	0	0	0.13518	0	0.08464	0.07948	0	0.02089	0.03733	0	0.79719	0.02019	0	0	0.54912	0.05833	0	0	0	0.11981	0	0.01506	0	0	0.2924	0	0.42149	0	0.01984	0.0751	0	0	0	0.60756	0.42566	0.12036	0	0.12307	0.01722	0.05164	0	0	0.22377	0	0	0	0.02622	0.061	0.3528	0	0	0	0	0.01897	0.0602	0	0.00333	0.15147	2.36966	0	0	0	0	0	0.30486	1.31171	0	0.02811	0.09585	0	0.01809	0	0.08922	0	0	0	0	0	0	0	0	0.09277	0	0	8e-05	0	2.33513	0.01576	0.73771
s__Odoribacter_laneus	2|976|200643|171549|1853231|283168|626933	0	0	0	0	0	0	0.51401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.64062	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Odoribacter_splanchnicus	2|976|200643|171549|1853231|283168|28118	1.72412	0.80871	0	0.77764	3.39483	1.98195	0	1.00102	0.86161	0.57327	0.51908	3.85001	0.85834	0.38191	0.80889	0.48064	0	1.58486	1.88303	0	0.26619	0.53072	0.12923	0	0	0.53565	0	0	0.90638	0.00079	2.41947	2.00627	0.50689	0	0	0.56612	1.96826	0.74538	1.99128	1.54771	2.84993	0	0.6354	1.70886	0.67256	0.49539	0	1.68565	1.52726	1.00569	3.32016	3.20491	0.63157	0.61571	0.64548	1.96708	0	2.32882	1.69009	1.39853	0.52555	1.95892	2.02225	0	0.99562	0	0	1.31319	0	0.80031	0	0	0	0.37805	0	0	0.61118	0	1.30344	0.37073	0	1.43157	0.82067	0.1216	1.88066	0	1.36232	0	0	1.53258	0	0.13709	0.3248	0.07015	0.07037	0.52584	0.44576	1.26591	1.53168	4.84076
s__Porphyromonas_asaccharolytica	2|976|200643|171549|171551|836|28123	0	0	0	0	0.01608	0	0	0	0	0	0	0	0.03167	0	0	0	0	0	0	0.0346	0.00805	0	0	0	0.0002	0	0	0.00011	0	0	0	0.00093	0	0.00166	0	0	0	0	0	0	0	0.08651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Porphyromonas_somerae	2|976|200643|171549|171551|836|322095	0	0	0	0	0	0	0	0	0	0	0	0.00744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00049	0	0	0	0	0	0	0	0	0	0.00052	0	0	0.00098	0	0	0	0	0	0	0	0	0.00028	0	0.00028	0	0
s__Porphyromonas_sp_HMSC065F10	2|976|200643|171549|171551|836|1739394	0	0	0	0	0.00039	0	0	0	0	0	0	0	0.00208	0	0	0	0	0	0	0.00422	0.00112	0	0	0	0	0	0	0.00911	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Porphyromonas_uenonis	2|976|200643|171549|171551|836|281920	0	0	0	0	0	0	0	0	0	0	0	0	9e-05	0	0	0	0	0	0	0.00029	0.00201	0	0	0	0.00193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Sanguibacteroides_justesenii	2|976|200643|171549|171551|1635148|1547597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027	0	0	0	0	0	0	0	0	0	0	0.02479	0	0	0	0	0	0	0
s__Alloprevotella_tannerae	2|976|200643|171549|171552|1283313|76122	0	0	0	0	0	0	0	0	0	0	0	0.00921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Paraprevotella_clara	2|976|200643|171549|171552|577309|454154	0	0	0	0	0	0.0017	0	0	0	0	0	0	0	0	0	0.05028	0	0	0	0	0.00319	0	0.04853	0	0	0	0	0	0	0	0	0	0.01661	0	0	0	0	0.56802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.11426	0	0	0	0.30499	0.06847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.37878	0	0.05149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0567
s__Paraprevotella_xylaniphila	2|976|200643|171549|171552|577309|454155	0	0	0	0	0	0.97534	0	0	3.7807	3.48325	0	0	0	0	0	0.70047	0	0	0	0	0.06783	0	0.60578	0	0	0	0	0	0	0	0	0	0.44275	0	0	0	0	4.26564	0	0	0	0	0	0	0	0	0	0.53085	0	0	0	0	3.14255	3.09784	0	0	0	0.48215	0.38078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98245	6.64113	0	0.75192	1.82961	0.81688	0	0	0	0	0	0	0	0	0.24137	0	0	0	0	0	0	1.03546
s__Prevotella_bivia	2|976|200643|171549|171552|838|28125	0	0.01733	0	0	0.00082	0	0	0	0	0	0	0	0.02455	0	0	0	0	0	0	0	0.0017	0	0	0	0	0.00989	0	0	0	0	0	0	0	0.01773	0	0	0	0	0.02036	0	0	0	0	0	0	0	0.01124	0	0	0	0	0	0	0	0	0	0	0.02232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Prevotella_buccalis	2|976|200643|171549|171552|838|28127	0	0	0	0	0	0	0	0	0	0	0	0	0.04497	0	0	0	0	0	0	0	0.008	0	0	0	0	0	0	0	0	0	0	0.00322	0	0	0	0	0	0	0	0	0	0.15639	0.00318	0	0	0.0022	0	0	0	0	0	0	0	0	0	0	0	0.00127	0	0	0	0.00433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Prevotella_colorans	2|976|200643|171549|171552|838|1703337	0	0	0	0	0	0	0	0	0	0	0	0	0.00943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Prevotella_copri	2|976|200643|171549|171552|838|165179	0.00471	0	0	0.00319	0	0	0	0	25.63443	0.00314	50.80693	14.61656	0	67.33897	0	36.638	0	0	0	0	83.1349	0.00614	0	0	0	0	0.00164	0	0	0.04677	0.02484	0.00462	47.01977	0	0	50.98178	0.00179	0.01452	0.00209	0	0	0	0	0	20.05335	0.00339	0	0.00345	51.71313	0.00433	33.28044	0.00015	79.3847	0	0	0	0	0.91302	0	0.00394	36.47435	0.00416	0	0.00377	0.00658	0.0096	0.0037	0.00254	0.0016	0.00409	0.0033	0.00509	0.00292	0.00028	0.00169	0.00698	0.00559	0.00772	0.00904	0.00524	0.00442	7.36541	0.00817	35.77749	0.00252	0.00678	0.00051	58.18279	0.00359	0.00344	0.00608	0.00482	0	0.00433	0	6.93468	5.33436	13.4221	56.40323	12.72548
s__Prevotella_corporis	2|976|200643|171549|171552|838|28128	0	0	0	0	0	0	0	0	0	0	0	0.00209	0	0	0.06086	0	0	0	0	0.02026	0.07989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01343	0	0	0	0.04547	0	0	0	0	0.00261	0.00226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00318	0	0
s__Prevotella_disiens	2|976|200643|171549|171552|838|28130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02703	0	0	0	0	0	0	0	0.00141	0.00078	0	0	0.00539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Prevotella_histicola	2|976|200643|171549|171552|838|470565	0	0	0	0	0	0	0	0	0	0	0	0.0144	0	0	0	0	0	0	0	0	0	0	0	0	0.0017	0	0	0	0	0.00456	0.00063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002	0	0	0	0	0	0	0	0	0	0	0	0	0.00136	0.00195	0	0	0	0	0	0	0	0.00055	0	0	0	0	0	0	0	0	0	0.00055	0	0	0.0006	0	0	0	0	0	0	0	0	0.00056	0	0.00011	0	0
s__Prevotella_jejuni	2|976|200643|171549|171552|838|1177574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001	0	0.00245	0	0	0
s__Prevotella_melaninogenica	2|976|200643|171549|171552|838|28132	0.0035	0	0	0	0	0	0	0	0.00334	0.00229	0	0.0077	0	0	0	0	0	0	0	0	0	0	0	0	0.00085	0	0.00198	0	0	0.0306	0.00741	0.00199	0	0	0	0	0	0.00527	0.00115	0	0	0	0	0	0.00039	0	0	0.00155	0.00184	0	0.00046	0.00032	0	0	0	0	0	0.00172	0	0	0	0.00084	0	0	0.0004	0.00241	0.00301	0	0.00071	0	0.00057	0.00082	0.00111	0.00166	0	0.00179	0.001	0.00355	0	0.00141	0.00141	0	0.00148	0.00175	0.00029	0.00091	0.00155	0.00145	0.00064	0.00176	0.00022	0.00149	0	0.00146	0.00095	0.00134	0	0.00151	0.00133	0.00122
s__Prevotella_nigrescens	2|976|200643|171549|171552|838|28133	0	0	0	0	0	0	0	0	0	0	0	0.00125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Prevotella_pallens	2|976|200643|171549|171552|838|60133	0	0	0	0	0	0	0	0	0	0	0	0.00253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00115	0	0.00038	0	0	0
s__Prevotella_salivae	2|976|200643|171549|171552|838|228604	0	0	0	0	0	0	0	0	0	0	0	0.00043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Prevotella_shahii	2|976|200643|171549|171552|838|228603	0	0	0	0	0	0	0	0	0	0	0	0.00079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Prevotella_sp_885	2|976|200643|171549|171552|838|2022527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02861	0	0	0	0	0	0	0	0	0	0	0.2059	0	0	0	0	0	0	0
s__Prevotella_sp_AM42_24	2|976|200643|171549|171552|838|2293125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.83766
s__Prevotella_sp_CAG_1185	2|976|200643|171549|171552|838|1262921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Prevotella_sp_CAG_279	2|976|200643|171549|171552|838|1262924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08106	0	0	0	0	6.09942	0	0	0	10.05799	0	0	0	0	0	0	0	0	0	0	0	0
s__Prevotella_sp_CAG_520	2|976|200643|171549|171552|838|1262929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00049	0	0.00412	0	0	0	0	0.00293	0	0	0	0	0	0	0	0	0	0	0
s__Prevotella_sp_CAG_5226	2|976|200643|171549|171552|838|1262930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.05239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72298
s__Prevotella_sp_CAG_891	2|976|200643|171549|171552|838|1262937	0	0	0	0	0	0	0	0	15.0853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Prevotella_sp_S7_1_8	2|976|200643|171549|171552|838|1284775	0	0	0	0	0	0	0	0	0	0	0	0	0.00247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Prevotella_sp_oral_taxon_306	2|976|200643|171549|171552|838|712461	0	0	0	0	0	0	0	0	0	0	0	0.00589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Prevotella_stercorea	2|976|200643|171549|171552|838|363265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.99238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85238	0	26.88208	0	0	0	0	24.6074	0	0	0	0	0	0	0.0002	0	0	0	0
s__Prevotella_timonensis	2|976|200643|171549|171552|838|386414	0	0	0	0	0	0	0	0	0	0	0	0	0.00845	0	0	0	0	0	0	0.00965	0.01361	0	0	0	0	0	0	0.03113	0	0	0	0.00164	0	0	0	0	0	0	0	0	0	0	0.00874	0	0	0	0.00207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Alistipes_finegoldii	2|976|200643|171549|171550|239759|214856	0.274	0.14349	6.78371	0.48846	2.94786	0.04311	0.40539	0.46555	0.5598	0.48805	0.00012	4.14304	5.16892	0.00082	1.99047	1.70217	0	0	4.15842	0.70788	0	0.28529	0.00292	0	15.70435	0	12.94569	0	0.76049	0.0041	1.67325	10.64274	0.38242	0.39521	1.11417	0.30077	0	0.71977	3.62905	1.04348	1.89622	8.81856	7.98284	0	0.00223	1.34386	0	0.00069	1.3323	4.0656	0.03819	1.57509	0.31406	0.86179	0.58727	0	2.9994	0.57663	0.24194	3.67422	0	0.96418	0.44071	0	0.04767	9.81027	0.11354	1.18255	1.10832	0.11321	2.60468	0.0045	0.02302	0.9181	1.01623	3.95643	4.27042	0	0.14113	1.51326	4.38012	0.02908	0	0.03933	4.83845	0.0003	1.05188	0	0	0.00037	0	0.0004	3.25833	0.00173	0	0.54622	0.36547	0.92182	0.01129	0.00153
s__Alistipes_indistinctus	2|976|200643|171549|171550|239759|626932	0	0	0	0	0.02819	0	0	0.02995	1.09104	0.01268	0	0.88569	0.16241	0	0.01176	0.65113	0	0.23764	0.30431	0.16724	0	0	0.00013	0	0	0	0	0	0	0	0.0044	0	0.04255	0.96672	0	0.13431	0	0.02198	0	0.28091	0.07766	0	0	0.34382	0	0	0	0	0.07786	0.37456	0.10628	0	0.31773	0.01492	0.00775	0	0	0.1166	0.15911	0.02653	0	0	0.27295	0	0.01897	0	0.14667	0.06084	0	0	0	0	0	0.11817	0.00223	0	0	0	0.08762	0.04687	0	0	0	0.02496	0	0	0	0	0.01999	0	0	0.1935	1.17307	0	0	1.23293	0.94512	2.37749	0.04076	0.4165
s__Alistipes_inops	2|976|200643|171549|171550|239759|1501391	0	0	0	0	0	0	0	0	0	0.00657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.84874	0	0	5.28825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.74693	0	0	0	0	0	0	0	0	0	0	6.29086	0	0	0	0	0	0	0	0	3.13595	0	0	0	0	0	0	17.71051	0	0	0	0	0	0	0.03027	2.42578	2.94767	0	0	0	0	0	0	0	0	0	0	0	36.25211	0	0
s__Alistipes_onderdonkii	2|976|200643|171549|171550|239759|328813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29829	0	0	0	0	0	0	0	0.00432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.72392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00371	0	0.00106	0	0	0	0	0.34014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.141	0	0	0	0	0	0	0
s__Alistipes_putredinis	2|976|200643|171549|171550|239759|28117	4.71658	14.2709	20.04601	8.83325	3.28576	8.59222	6.9328	6.61621	0.3235	9.62082	3.68668	22.01725	6.49765	9.13087	0	6.9506	0	0	26.49953	9.2439	1.21497	11.23288	0.73282	0	0	14.39384	22.0276	0	8.66883	0.027	6.58743	0.00079	5.62516	17.70218	21.98884	5.9914	8.63691	22.92577	0.00082	7.41087	7.19435	0	8.29258	0	6.4728	9.02138	0	16.15655	5.78145	9.86524	8.60424	54.17622	2.32753	6.45003	0	0	0	9.96347	18.90505	11.30217	0.03556	16.03521	3.31216	0	16.34813	21.15472	15.63649	9.669	26.48448	0.00267	0.00226	9.55279	0.0002	2.55078	2.53282	0.00208	0.00505	0.00027	9.04572	9.2495	0.00411	0.01455	5.02277	1.14071	0	0.0043	16.75004	0.30557	0.00082	5.97607	0.00032	7.89232	1.73314	0.96448	0.95236	16.20817	10.95667	0.05274	9.16554	18.61667
s__Alistipes_shahii	2|976|200643|171549|171550|239759|328814	1.34169	0.43654	0.00057	0.74208	0.45493	1.06682	0.75377	0.96794	0.33161	0.46023	0.06392	0.25436	0.58507	0.13883	0	0.21126	0	0	1.73492	1.35958	0.2375	1.01459	0.08785	0	0	1.33672	0.0039	11.40154	1.75756	0.00161	1.0046	0	0.09987	2.60949	1.00793	0.09253	0.76456	5.64202	0	0.82386	0	0	0.34547	0	0.26647	1.09538	0	0.42177	0.76578	0.52899	1.57413	0	0.08828	0.67111	0	1.13549	0	0.91717	0.9427	0.32526	0.0004	0	0.00016	0	0.38277	0.00111	0.02236	0.22862	4.16403	2.84448	0	1.10003	0	0	0	0.01065	0.56548	0	0.2833	0.55914	0	0.68937	0.32569	0.11452	0	2.64472	0	0	0	0.30331	0	0.46312	6.50907	0.01936	0.02205	0.36051	0.22938	0.66305	0.28924	2.90759
s__Alistipes_timonensis	2|976|200643|171549|171550|239759|1465754	0	0	0	0	0	0	0	0	0	0	0	0.01174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01111	0	0	0	0	0	0.17359	0	0	0	0	0	0	0	0	0	0	0	0	0.00016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Parabacteroides_distasonis	2|976|200643|171549|2005525|375288|823	1.0103	1.04968	2.61694	5.49298	1.25161	0	0	2.58884	3.89518	4.0961	0.67447	4.0366	0.88583	0.70499	0	5.43778	0	0	0	4.05618	0.06572	6.68852	0.36412	0	7.31329	1.32274	3.2494	0	0.82937	0.00847	0.38371	0.80194	0.59271	0	0	1.26094	0	0.62496	5.35605	0	0	4.21026	1.76865	0	8.95925	4.01311	0	0.49541	1.14544	2.71219	5.01917	3.78916	0.46264	0.9202	0	0	3.14693	2.40805	1.2052	0.79567	1.69663	3.27754	3.8126	0	0.24828	3.42084	1.92483	2.64096	0.64306	1.35693	3.8797	0.0001	5.93995	0	0.39071	0.4455	3.07745	0.15873	0.69492	4.17783	1.37496	0.78802	1.19802	0.14987	0.41426	0	3.67125	0.78233	8e-05	2.67526	0	5.55075	0.86916	0.04802	0.04245	1.3978	1.12138	3.13817	1.72271	0.44178
